id,object,result_position,bookmarks_count,binded_media_url,binded_media_domain,binded_media_thumbnail_url,binded_media_title,binded_media_description,content,internal_unique_id,is_retweeted,is_quoted,likes,media_0_thumbnail,media_0_type,media_0_url,media_1_thumbnail,media_1_type,media_1_url,media_2_thumbnail,media_2_type,media_2_url,media_3_thumbnail,media_3_type,media_3_url,name,original_tweet_url,original_tweet_id,published_at,quote_count,retweet_count,reply_count,tweet_url,user_id,username,views_count,collected_at,input_url,sentiment
155556,result,149,16,,,,,,"President William Ruto arrives in Arusha, Tanzania for the EAC High-Level Panel on Climate Change https://t.co/CAGPx3yXI5",1727695080490774833,f,f,2807,https://pbs.twimg.com/media/F_oBhSAXIAAi_G3.jpg,photo,https://pbs.twimg.com/media/F_oBhSAXIAAi_G3.jpg,https://pbs.twimg.com/media/F_oBhRGXgAALL2_.jpg,photo,https://pbs.twimg.com/media/F_oBhRGXgAALL2_.jpg,https://pbs.twimg.com/media/F_oBhSFWQAEtEIx.jpg,photo,https://pbs.twimg.com/media/F_oBhSFWQAEtEIx.jpg,https://pbs.twimg.com/media/F_oBhRLWAAAT6k2.jpg,photo,https://pbs.twimg.com/media/F_oBhRLWAAAT6k2.jpg,Citizen TV Kenya,,,2023-11-23 14:26:20+00,153,290,575,https://twitter.com/citizentvkenya/status/1727695080490774833,70394965,citizentvkenya,449003.0,2024-06-05 08:41:25.236599+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155557,result,150,58,,,,,,"Leftists sacrificed all of their political aspirations to help republicans defeat Hillary. To them, defeating Hillary was more important than universal healthcare, or climate change or student loan forgiveness. The Supreme Court is gone for a generation. Maybe their kids can try. https://t.co/ncymL18iu7",1737993212201935273,f,f,1992,https://pbs.twimg.com/media/GB6XnMQW0AEfqM_.jpg,photo,https://pbs.twimg.com/media/GB6XnMQW0AEfqM_.jpg,,,,,,,,,,Tim,,,2023-12-22 00:27:26+00,93,382,243,https://twitter.com/trouble_man90/status/1737993212201935273,18315919,trouble_man90,160485.0,2024-06-05 08:41:25.652566+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155558,result,151,16,,,,,,"40.7% of people are “less likely” to vote Conservative if the government waters down its climate change commitments, that's according to an exclusive @Channel4News poll by @FindoutnowUK.  @PGMcNamara has the results. https://t.co/E2DOychfKq",1704556135842197924,f,f,1916,https://pbs.twimg.com/amplify_video_thumb/1704554762417414144/img/eRS8cH72xuv4oSxw.jpg,video,https://video.twimg.com/amplify_video/1704554762417414144/vid/avc1/480x270/nOIsQF7vogkP0B31.mp4?tag=14,,,,,,,,,,Channel 4 News,,,2023-09-20 18:00:26+00,85,691,408,https://twitter.com/Channel4News/status/1704556135842197924,14569869,Channel4News,175613.0,2024-06-05 08:41:26.189305+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155559,result,152,227,,,,,,An interesting GB News interview on the Energy Bill. Watch the Prof. of Climate  Change lose it on live TV.  #NetZero https://t.co/cDXiJ6C5te,1699825899477049621,f,f,5065,https://pbs.twimg.com/amplify_video_thumb/1699824829954670597/img/XprlGplBvmhQRv-O.jpg,video,https://video.twimg.com/amplify_video/1699824829954670597/vid/avc1/480x270/eW_N5n5ryXcn0ESw.mp4?tag=14,,,,,,,,,,Andrew Bridgen,,,2023-09-07 16:44:10+00,138,1910,750,https://twitter.com/ABridgen/status/1699825899477049621,309587728,ABridgen,217739.0,2024-06-05 08:41:26.703329+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155560,result,154,231,,,,,,Who is responsible for climate change?   It’s not you.  It’s these oil giants ⬇️ https://t.co/pgIsLAw4j6,1693616802666832303,f,f,4838,https://pbs.twimg.com/media/F4DvgQeWIAEuUf8.jpg,photo,https://pbs.twimg.com/media/F4DvgQeWIAEuUf8.jpg,,,,,,,,,,Sophia Kianni,,,2023-08-21 13:31:26+00,548,1648,1745,https://twitter.com/SophiaKianni/status/1693616802666832303,1287795907468165120,SophiaKianni,1414517.0,2024-06-05 08:41:27.603562+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155561,result,155,12,,,,,,We are the last generation that can do something about climate change. https://t.co/0A1M358cWg,1684980834850222097,f,f,2800,https://pbs.twimg.com/media/F2JBInUXgAAXeOZ.jpg,photo,https://pbs.twimg.com/media/F2JBInUXgAAXeOZ.jpg,,,,,,,,,,Jeffrey Levin 🇺🇦,,,2023-07-28 17:35:11+00,50,1132,600,https://twitter.com/jilevin/status/1684980834850222097,24733117,jilevin,43986.0,2024-06-05 08:41:27.983235+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155562,result,156,198,,,,,,"Matt Walsh fuming this morning that Fox News focused on actual voter priorities like ""the economy"" and ""climate change"" and ""foreign policy"" and not his pet obsession with preventing teenagers from being able to remove their breasts if medically necessary. https://t.co/BY1wc48V3K",1694730932698423547,f,f,13956,https://pbs.twimg.com/media/F4Tj8-tbYAAy6Mh.jpg,photo,https://pbs.twimg.com/media/F4Tj8-tbYAAy6Mh.jpg,,,,,,,,,,Ari Drennen,,,2023-08-24 15:18:35+00,45,864,209,https://twitter.com/AriDrennen/status/1694730932698423547,119800419,AriDrennen,443858.0,2024-06-05 08:41:28.434859+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155563,result,157,88,,,,,,"""Nobody can deny the impact of climate crisis. Nobody intelligent can deny the impact of a climate crisis anymore.""  Joe Biden turns his visit to Florida into a lecture on climate change. https://t.co/OepCXBAZz4",1698065341732069645,f,f,3307,https://pbs.twimg.com/ext_tw_video_thumb/1698064542389952512/pu/img/swNSSQDzIsaO_v2E.jpg,video,https://video.twimg.com/ext_tw_video/1698064542389952512/pu/vid/480x270/XXxMNUJAMGl4_c2e.mp4?tag=12,,,,,,,,,,Kyle Becker,,,2023-09-02 20:08:20+00,555,889,4215,https://twitter.com/kylenabecker/status/1698065341732069645,321954654,kylenabecker,948695.0,2024-06-05 08:41:28.815644+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155564,result,158,626,,,,,,"Throwback to when RFK Jr wished he could put climate change deniers in jail  When people tell you who they truly are, listen to them   https://t.co/6F6JhsEWAB",1724094475293605992,f,f,18483,https://pbs.twimg.com/amplify_video_thumb/1724069957963513857/img/DPHY31k1ts6kJVRh.jpg,video,https://video.twimg.com/amplify_video/1724069957963513857/vid/avc1/486x270/DBtI1fy3a9yHcH4r.mp4?tag=14,,,,,,,,,,DC_Draino,,,2023-11-13 15:58:49+00,407,7765,839,https://twitter.com/DC_Draino/status/1724094475293605992,875856268056969216,DC_Draino,868149.0,2024-06-05 08:41:29.257784+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155565,result,159,53,,,,,,My Administration has released the Fifth National Climate Assessment in our history.   It makes clear that climate change is impacting all regions of our nation – but that communities are taking more action than ever to reduce climate risks.   We have to keep that action going. https://t.co/s14GbkWe1T,1724575020540661863,f,f,9210,https://pbs.twimg.com/media/F-7r1tuWAAAOwA1.jpg,photo,https://pbs.twimg.com/media/F-7r1tuWAAAOwA1.jpg,,,,,,,,,,President Biden,,,2023-11-14 23:48:20+00,181,2154,4435,https://twitter.com/POTUS/status/1724575020540661863,1349149096909668363,POTUS,1129013.0,2024-06-05 08:41:35.878582+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,1
155566,result,160,283,,,,,,"Man Shoots Dead 2 climate change protesters blocking a road in Panama.   The 77 year old fired a handgun at the eco activists who were blocking the road demanding an end to oil use.   After he pulled out his gun, one of the activists yelled “why don’t you shoot”—and he https://t.co/t43bg4BX4M",1722452548462797116,f,f,9426,https://pbs.twimg.com/media/F-dhcHqWcAAc90s.jpg,photo,https://pbs.twimg.com/media/F-dhcHqWcAAc90s.jpg,,,,,,,,,,Oli London,,,2023-11-09 03:14:23+00,337,1193,2223,https://twitter.com/OliLondonTV/status/1722452548462797116,91416107,OliLondonTV,1367624.0,2024-06-05 08:41:36.2393+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155567,result,161,1251,,,,,,"After the irrational Ukraine kids got tired and dispersed, a more respectful young man walked along with Vivek to argue about his views on climate change.   They actually seemed to reach a common area of agreement at the end. Amazing what respect &amp; open dialogue can accomplish. https://t.co/iJw7AJUPsD",1710024543975112986,f,f,12853,https://pbs.twimg.com/amplify_video_thumb/1710024297215909888/img/nLDfL-alP1cTRTuU.jpg,video,https://video.twimg.com/amplify_video/1710024297215909888/vid/avc1/320x584/ZEYM24pmCEEip4XR.mp4?tag=14,,,,,,,,,,Ashley St. Clair,,,2023-10-05 20:09:56+00,151,973,849,https://twitter.com/stclairashley/status/1710024543975112986,2874102076,stclairashley,4842966.0,2024-06-05 08:41:36.600661+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155568,result,162,658,,,,,,"The UN Declares 'War' Against Covid and Climate Change 'Misinformation'  ""We are in an information war... we need to massively ramp up our response.""  The UN's Under-Secretary-General for Global Communications Melissa Flemings blamed Twitter/X for the spread of dangerous https://t.co/5kCzURvY5G",1702389798751568062,f,f,6075,https://pbs.twimg.com/ext_tw_video_thumb/1702388310469947392/pu/img/yazmixOpxZXnSKhS.jpg,video,https://video.twimg.com/ext_tw_video/1702388310469947392/pu/vid/avc1/480x270/oMWsqJAO0KiX9EHq.mp4?tag=12,,,,,,,,,,Kyle Becker,,,2023-09-14 18:32:11+00,1027,3264,2999,https://twitter.com/kylenabecker/status/1702389798751568062,321954654,kylenabecker,1589917.0,2024-06-05 08:41:37.077419+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155569,result,163,3347,,,,,,"I didn't know this had to be said, but:    Framing the mass death and displacement of millions of Black people as a win for #climate change is dehumanizing and racist. https://t.co/RhkwbOyfsS",1733108690339635510,f,f,85337,https://pbs.twimg.com/media/GA083UYWMAAySM3.jpg,photo,https://pbs.twimg.com/media/GA083UYWMAAySM3.jpg,,,,,,,,,,Anna,,,2023-12-08 12:58:06+00,1712,32962,540,https://twitter.com/itsafronomics/status/1733108690339635510,1025538004167864321,itsafronomics,4813718.0,2024-06-05 08:41:37.460661+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155570,result,164,689,,,,,,How to fight climate change. https://t.co/MIySQf9Kft,1695125700917739701,f,f,32497,https://pbs.twimg.com/media/F4ZL1bkWQAwYfkN.jpg,photo,https://pbs.twimg.com/media/F4ZL1bkWQAwYfkN.jpg,,,,,,,,,,Dr. Anastasia Maria Loupis,,,2023-08-25 17:27:15+00,1382,6017,16212,https://twitter.com/DrLoupis/status/1695125700917739701,1446231057259433988,DrLoupis,3817817.0,2024-06-05 08:41:38.098665+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155571,result,165,236,,,,,,"The governor of Hawaii, Josh Green, just confirmed over 1,000 residents remain missing. How is this not the #1 news story in the country? Maybe because it’s now clear it the storyline is incompetence and radical leftwing ideology, not climate change. https://t.co/9JVl4jqF21",1693438365138661826,f,f,35352,https://pbs.twimg.com/ext_tw_video_thumb/1693371258409463808/pu/img/gGbd3hz8-1XK1Mfc.jpg,video,https://video.twimg.com/ext_tw_video/1693371258409463808/pu/vid/480x270/C_G7-9mIbVrcretc.mp4?tag=12,,,,,,,,,,Charlie Kirk,,,2023-08-21 01:42:23+00,401,13208,1643,https://twitter.com/charliekirk11/status/1693438365138661826,292929271,charliekirk11,878634.0,2024-06-05 08:41:38.565592+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155572,result,166,341,,,,,,Arson is not climate change. https://t.co/668NDTdRyh,1695097968783679558,f,f,32258,https://pbs.twimg.com/media/F4YynWWXgAAc8gV.jpg,photo,https://pbs.twimg.com/media/F4YynWWXgAAc8gV.jpg,,,,,,,,,,Dr. Anastasia Maria Loupis,,,2023-08-25 15:37:03+00,259,9319,522,https://twitter.com/DrLoupis/status/1695097968783679558,1446231057259433988,DrLoupis,797269.0,2024-06-05 08:41:38.942722+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155573,result,167,16,,,,,,"Representd 🇵🇰 at #SCO CFM in Goa. Highlighted imp. of reg. connectivity for common prosperity, collectively eradicating the common challenges of poverty, climate change, extremism &amp; terrorism. Stressed the need to combat common threat of extremism &amp; terrorism w/o politicization. https://t.co/5yuX4NOFp1",1654460932846755841,f,f,6177,https://pbs.twimg.com/media/FvXTcO9acAEqPKv.jpg,photo,https://pbs.twimg.com/media/FvXTcO9acAEqPKv.jpg,https://pbs.twimg.com/media/FvXTcO_aIAA1r7p.jpg,photo,https://pbs.twimg.com/media/FvXTcO_aIAA1r7p.jpg,https://pbs.twimg.com/media/FvXTcO8agAIWiqt.jpg,photo,https://pbs.twimg.com/media/FvXTcO8agAIWiqt.jpg,,,,BilawalBhuttoZardari,,,2023-05-05 12:19:59+00,911,2098,962,https://twitter.com/BBhuttoZardari/status/1654460932846755841,339040963,BBhuttoZardari,566935.0,2024-06-05 08:41:39.362247+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155574,result,169,49,,,,,,I think @GretaThunberg &amp; I should do a live debate on #climatechange   What do you guys think? Retweet if you agree 🐸 https://t.co/2CaV5XBF64,1610156371487621123,f,f,4056,https://pbs.twimg.com/media/FlhsrpVagAAvy1l.jpg,photo,https://pbs.twimg.com/media/FlhsrpVagAAvy1l.jpg,,,,,,,,,,Shannen Michaela,,,2023-01-03 06:09:28+00,81,1105,500,https://twitter.com/ShannenPill/status/1610156371487621123,1412640581344382981,ShannenPill,245018.0,2024-06-05 08:41:40.120537+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155575,result,170,39,,,,,,At what point in Earth’s History   did the climate NOT “change”?,1615673126884626440,f,f,5860,,,,,,,,,,,,,Shannen Michaela,,,2023-01-18 11:31:05+00,84,783,628,https://twitter.com/ShannenPill/status/1615673126884626440,1412640581344382981,ShannenPill,231371.0,2024-06-05 08:41:40.528009+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155576,result,171,348,,,,,,Nuclear war is no worse than climate change – US Secretary of State Blinken  What? https://t.co/dmRLUR0wGk,1685737073511215106,f,f,25799,https://pbs.twimg.com/media/F2Tw27BWEAEVBWD.jpg,photo,https://pbs.twimg.com/media/F2Tw27BWEAEVBWD.jpg,,,,,,,,,,Jackson Hinkle 🇺🇸,,,2023-07-30 19:40:12+00,1582,8106,5959,https://twitter.com/jacksonhinklle/status/1685737073511215106,1151913018936053760,jacksonhinklle,1783923.0,2024-06-05 08:41:40.905313+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155577,result,172,0,,,,,,Climate change &amp; pandemic denial come from the👏same👏source👏,1741223083837727077,f,t,14,,,,,,,,,,,,,Mel,https://twitter.com/MFWitches/status/Field,1.741204905497596e+18,2023-12-30 22:21:48+00,0,3,0,https://twitter.com/oskaandme/status/1741223083837727077,1511638615616782337,oskaandme,182.0,2024-06-05 08:41:41.26111+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155578,result,173,155,,,,,,"AG Garland's son in law and cofounder of Panorama Education, Xan Tanner, supplies 13 million students in 23,000 schools and 1,500 districts across 50 states CRT, Climate Change and other liberal material.  Now we know why AG Garland sent the police after parents who attended",1730383945164873945,f,f,4608,,,,,,,,,,,,,Wendy Patterson,,,2023-12-01 00:30:56+00,96,2799,288,https://twitter.com/wendyp4545/status/1730383945164873945,2734574376,wendyp4545,89962.0,2024-06-05 08:41:41.615261+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155579,result,174,385,,,,,,"Dear People of America, Canada &amp; of the World,  This is NOT normal This is NOT climate change https://t.co/BJfLcC7j3x",1693122983307674106,f,f,17791,https://pbs.twimg.com/media/F38uX-4asAAg_d_.jpg,photo,https://pbs.twimg.com/media/F38uX-4asAAg_d_.jpg,,,,,,,,,,Wall Street Apes,,,2023-08-20 04:49:10+00,465,8681,1261,https://twitter.com/WallStreetApes/status/1693122983307674106,1099579684981944320,WallStreetApes,752358.0,2024-06-05 08:41:41.997003+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155580,result,175,22,,,,,,A large majority of Canadians now view Trudeau’s carbon tax as just a tax that makes life more unaffordable and does nothing for climate change. https://t.co/D64ZlvJWDs,1693022435996504132,f,f,4573,https://pbs.twimg.com/media/F37S7o0WUAAONQz.jpg,photo,https://pbs.twimg.com/media/F37S7o0WUAAONQz.jpg,,,,,,,,,,6ixBuzzTV,,,2023-08-19 22:09:38+00,106,725,573,https://twitter.com/6ixbuzztv/status/1693022435996504132,600080403,6ixbuzztv,183219.0,2024-06-05 08:41:42.372931+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155581,result,176,122,,,,,,"Entire cities are being wiped off the face of this planet due to climate change related events. Last week it was Lahaina, today it's Yellowknife, the capital of the Northwest Territories in Canada's north.  You can't keep ignoring this and pretending it's someone else's problem. https://t.co/XyB2SvLZ4n",1692375539032412253,f,f,6084,https://pbs.twimg.com/media/F3yFlXrWoAAfMGh.png,photo,https://pbs.twimg.com/media/F3yFlXrWoAAfMGh.png,,,,,,,,,,"Kashif Pirzada, MD",,,2023-08-18 03:19:05+00,125,1980,1363,https://twitter.com/KashPrime/status/1692375539032412253,1659140850,KashPrime,341120.0,2024-06-05 08:41:42.748705+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155582,result,177,0,,,,,,"At Climate +,  @RacMoses of @UNFCCC and @ccs_accelerator told @raj_devex what MDBs such as the @WorldBank need to do differently to help countries in the Caribbean region build resilience against climate change.  Key takeaways from the event⬇️ https://t.co/zJo88V9hdw https://t.co/WrAUaMD9XO",1741233036677509549,f,f,3,https://pbs.twimg.com/ext_tw_video_thumb/1741232972508893184/pu/img/rNeXMdFTF3IERKRP.jpg,video,https://video.twimg.com/ext_tw_video/1741232972508893184/pu/vid/avc1/480x270/X_CHbbtuY2HmSqOw.mp4?tag=12,,,,,,,,,,Devex,,,2023-12-30 23:01:21+00,0,3,0,https://twitter.com/devex/status/1741233036677509549,50101725,devex,1066.0,2024-06-05 08:41:43.117063+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155583,result,178,1270,,,,,,"Hold on hold on hold on   So you mean to tell me the Democratic Party could have literally censured House Republicans for promoting false narratives (around CoVID, climate change, etc) this whole  time and just…didn’t",1722253270612426863,f,t,60464,,,,,,,,,,,,,David AttenBruh,https://twitter.com/yashar/status/Field,1.7220970925698378e+18,2023-11-08 14:02:32+00,246,14776,192,https://twitter.com/AlHendiify/status/1722253270612426863,99599045,AlHendiify,2644077.0,2024-06-05 08:41:43.497278+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155584,result,179,49,,,,,,"Earlier today in Dubai, I had the opportunity to interact with King Charles, who has always been passionate towards environmental conservation and sustainable development. He is an important voice in the fight against climate change. @RoyalFamily https://t.co/vRktqe0H3m",1730637249275195399,f,f,38371,https://pbs.twimg.com/media/GAR1CElbcAMBH7s.png,photo,https://pbs.twimg.com/media/GAR1CElbcAMBH7s.png,,,,,,,,,,Narendra Modi,,,2023-12-01 17:17:28+00,73,4742,485,https://twitter.com/narendramodi/status/1730637249275195399,18839785,narendramodi,959180.0,2024-06-05 08:41:50.186144+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,1
155585,result,180,50,,,,,,The flooding pictures are coming in from our property teams. It’s extraordinary that critics say the National Trust shouldn’t campaign on climate change and we should stick to our ‘true purpose’. Caring for places like this is what we do; fire and floods destroy them. https://t.co/aXYRPZvxJP,1715642297671372871,f,f,13962,https://pbs.twimg.com/media/F88vkquXUAAwI_n.jpg,photo,https://pbs.twimg.com/media/F88vkquXUAAwI_n.jpg,,,,,,,,,,Celia Richardson,,,2023-10-21 08:12:53+00,61,3213,373,https://twitter.com/CeliaRichards0n/status/1715642297671372871,144562987,CeliaRichards0n,1289233.0,2024-06-05 08:41:50.555007+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155586,result,181,16,,,,,,This post is from 2018. Please can you make a note of the new top temperatures in NZ over the last 5 years due to climate change.,1741245989359694206,f,t,181,,,,,,,,,,,,,Kirsten Murfitt,https://twitter.com/NiwaWeather/status/Field,9.567388365113917e+17,2023-12-30 23:52:49+00,1,34,34,https://twitter.com/MurfittTauranga/status/1741245989359694206,1640221149723508736,MurfittTauranga,8690.0,2024-06-05 08:41:51.083401+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155587,result,182,21,,,,,,Climate change is now the leading cause of death among young athletes,1612435282531618816,f,f,4802,,,,,,,,,,,,,Shannen Michaela,,,2023-01-09 13:05:03+00,50,650,468,https://twitter.com/ShannenPill/status/1612435282531618816,1412640581344382981,ShannenPill,284351.0,2024-06-05 08:41:51.591547+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155588,result,183,36,,,,,,"What we believe in, I think both of us, is that climate change, biodiversity and poverty are intertwined.  Here are the challenges we need to fix.   This is at the heart of the Pact for people and planet we launched in Paris. https://t.co/Rt4s6AoRCh",1704947057725772230,f,f,3927,https://pbs.twimg.com/media/F6kwT5KXgAAAyum.jpg,photo,https://pbs.twimg.com/media/F6kwT5KXgAAAyum.jpg,,,,,,,,,,Emmanuel Macron,,,2023-09-21 19:53:49+00,66,516,597,https://twitter.com/EmmanuelMacron/status/1704947057725772230,1976143068,EmmanuelMacron,398300.0,2024-06-05 08:41:51.964166+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155589,result,184,1207,,,,,,Things we should do immediately to combat climate change:  1. Ban golf courses.  2. Ban private flights.   3. Ban grocery stores from trashing unsold food. Require donation before expiration. Massive fines for non-compliance.  4. Vehicle registration fees by weight.,1685775338624917504,f,f,55469,,,,,,,,,,,,,Jessy Roos,,,2023-07-30 22:12:15+00,418,8268,1593,https://twitter.com/jessyroos/status/1685775338624917504,18950745,jessyroos,1787132.0,2024-06-05 08:41:52.338531+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155590,result,185,18,,,,,,"Hi! I’m Chris Mowrey, a 21 year old Gen-Z Democrat who recently moved exclusively to threads. I’m extremely passionate about abortion rights, climate change, gun control, and re-electing Joe Biden.   I appreciate you more than I could ever express. Thank you for all the support https://t.co/aJhVjE9N92",1709065588557947043,f,f,3371,https://pbs.twimg.com/media/F7fSFsXXUAAREp5.jpg,photo,https://pbs.twimg.com/media/F7fSFsXXUAAREp5.jpg,,,,,,,,,,Chris Mowrey,,,2023-10-03 04:39:23+00,68,361,939,https://twitter.com/chrisdmowrey/status/1709065588557947043,2448356087,chrisdmowrey,186399.0,2024-06-05 08:41:52.69988+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,1
155591,result,186,297,,,,,,"Martha MacCallum asks John Kirby if Joe Biden still stands by his comments that ""The only existential threat humanity faces even more frightening than a nuclear war is global warming going above 1.5 degrees in the next 20 — 10 years.""  Kirby: ""Absolutely he does. Climate change https://t.co/USdA0fGbMm",1711471771310829620,f,f,5070,https://pbs.twimg.com/ext_tw_video_thumb/1711469690847911936/pu/img/s-ciEf_Ae4g_e4cq.jpg,video,https://video.twimg.com/ext_tw_video/1711469690847911936/pu/vid/avc1/480x270/_SdsjzFkS42UC7kY.mp4?tag=12,,,,,,,,,,Steve Guest,,,2023-10-09 20:00:42+00,505,1553,1455,https://twitter.com/SteveGuest/status/1711471771310829620,341194704,SteveGuest,3075948.0,2024-06-05 08:41:53.072071+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
155592,result,187,6,,,,,,"For years now, the PM’s Youth Council has provided valuable insights and offered important feedback on a number of priorities. That continued today, when we sat down and spoke about housing, affordability, climate change, and more. Let’s keep working together, my friends. https://t.co/Vj3gNBuiNr",1696705009235198126,f,f,2667,https://pbs.twimg.com/media/F4voNg1WgAA1Q2r.jpg,photo,https://pbs.twimg.com/media/F4voNg1WgAA1Q2r.jpg,https://pbs.twimg.com/media/F4voNgyW4AImrTH.jpg,photo,https://pbs.twimg.com/media/F4voNgyW4AImrTH.jpg,https://pbs.twimg.com/media/F4voNgzW0AERdeY.jpg,photo,https://pbs.twimg.com/media/F4voNgzW0AERdeY.jpg,,,,Justin Trudeau,,,2023-08-30 02:02:52+00,60,371,1297,https://twitter.com/JustinTrudeau/status/1696705009235198126,14260960,JustinTrudeau,398363.0,2024-06-05 08:41:53.434495+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,1
155593,result,188,0,,,,,,"(CLIMATE CHANGE)  - The Climate Scam revealed by COP28 As COP28 draws to an end, it may be the moment to uncover the enormous scam these COPs are, have been and will be - if the fraud is maintained into the uncertain future.  https://t.co/KdduLazWWI https://t.co/ORCa0Gir5o",1741240039684596142,f,f,0,https://pbs.twimg.com/media/GCogMPxWQAE378e.png,photo,https://pbs.twimg.com/media/GCogMPxWQAE378e.png,,,,,,,,,,James Band,,,2023-12-30 23:29:10+00,0,0,0,https://twitter.com/bandjames35/status/1741240039684596142,1561143319400517634,bandjames35,17.0,2024-06-05 08:41:53.798719+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
